ID,Footfall
3790413,1042
3790513,1284
3790613,1466
3790713,808
3790813,817
3790913,914
3791013,936
3791113,1109
3791213,1287
3791313,1439
3791413,1008
3791513,987
3791613,1024
3791713,1120
3791813,1250
3791913,1283
3792013,1419
3792113,1141
3792213,1081
3792313,1125
3792413,1086
3792513,1195
3792613,1314
3792713,1400
3792813,1034
3792913,916
3793013,1030
3793113,1044
3793213,1154
3793313,1314
3793413,1342
3793513,934
3793613,826
3793713,958
3793813,965
3793913,1178
3794013,1258
3794113,1463
3794213,782
3794313,923
3794413,884
3794513,1033
3794613,1147
3794713,1224
3794813,1375
3794913,841
3795013,929
3795113,959
3795213,1005
3795313,1111
3795413,1255
3795513,1360
3795613,847
3795713,715
3795813,959
3795913,986
3796013,1080
3796113,1224
3796213,1430
3796313,1102
3796413,1045
3796513,994
3796613,972
3796713,1222
3796813,1272
3796913,1375
3797013,1071
3797113,1024
3797213,821
3797313,1053
3797413,1169
3797513,1293
3797613,1392
3797713,1131
3797813,1053
3797913,1059
3798013,1082
3798113,1160
3798213,1273
3798313,1416
3798413,986
3798513,982
3798613,1045
3798713,1069
3798813,1203
3798913,1338
3799013,1400
3799113,1016
3799213,1131
3799313,1101
3799413,1173
3799513,1111
3799613,1312
3799713,1479
3799813,874
3799913,1012
3800013,938
3800113,1094
3800213,1156
3800313,1322
3800413,1472
3800513,878
3800613,844
3800713,899
3800813,1093
3800913,1144
3801013,1287
3801113,1415
3801213,1075
3801313,1041
3801413,905
3801513,901
3801613,1220
3801713,1362
3801813,1453
3801913,1008
3802013,790
3802113,973
3802213,1061
3802313,1169
3802413,1210
3802513,1450
3802613,1084
3802713,809
3802813,1058
3802913,1105
3803013,1128
3803113,1294
3803213,1406
3803313,1068
3803413,891
3803513,988
3803613,1049
3803713,1160
3803813,1298
3803913,1395
3804013,981
3804113,919
3804213,1011
3804313,1097
3804413,1151
3804513,1360
3804613,1497
3804713,943
3804813,1004
3804913,926
3805013,978
3805113,1258
3805213,1310
3805313,1490
3805413,703
3805513,782
3805613,832
3805713,933
3805813,1227
3805913,1288
3806013,1394
3806113,1014
3806213,1080
3806313,1075
3806413,1152
3806513,1250
3806613,1310
3806713,1379
3806813,919
3806913,820
3807013,820
3807113,923
3807213,1326
3807313,1421
3807413,1635
3807513,601
3807613,605
3807713,924
3807813,1043
3807913,1206
3808013,1307
3808113,1480
3808213,1019
3808313,1018
3808413,1117
3808513,1128
3808613,1158
3808713,1226
3808813,1452
3808913,1006
3809013,970
3809113,920
3809213,1032
3809313,1192
3809413,1152
3809513,1507
3809613,713
3809713,809
3809813,920
3809913,1056
3810013,1144
3810113,1384
3810213,1483
3810313,812
3810413,798
3810513,893
3810613,1048
3810713,1266
3810813,1192
3810913,1287
3811013,778
3811113,657
3811213,1063
3811313,1157
3811413,1173
3811513,1295
3811613,1388
3811713,1110
3811813,955
3811913,920
3812013,1032
3812113,1023
3812213,1295
3812313,1370
3812413,690
3812513,658
3812613,1120
3812713,1140
3812813,1232
3812913,1453
3813013,1546
3813113,798
3813213,730
3813313,826
3813413,1090
3813513,1166
3813613,1286
3813713,1393
3813813,835
3813913,695
3814013,976
3814113,1114
3814213,1112
3814313,1439
3814413,1480
3814513,710
3814613,701
3814713,999
3814813,969
3814913,1155
3815013,1253
3815113,1330
3815213,845
3815313,958
3815413,961
3815513,997
3815613,1109
3815713,1171
3815813,1351
3815913,832
3816013,689
3816113,807
3816213,942
3816313,1087
3816413,1306
3816513,1357
3816613,832
3816713,848
3816813,908
3816913,960
3817013,1238
3817113,1508
3817213,1413
3817313,974
3817413,836
3817513,996
3817613,948
3817713,1073
3817813,1376
3817913,1483
3818013,917
3818113,966
3818213,950
3818313,950
3818413,1225
3818513,1444
3818613,1556
3818713,901
3818813,885
3818913,764
3819013,1040
3819113,1066
3819213,1313
3819313,1453
3819413,985
3819513,842
3819613,843
3819713,966
3819813,1153
3819913,1302
3820013,1428
3820113,836
3820213,870
3820313,959
3820413,1126
3820513,1179
3820613,1332
3820713,1381
3820813,998
3820913,1133
3821013,1115
3821113,1144
3821213,1113
3821313,1206
3821413,1431
3821513,1088
3821613,1049
3821713,949
3821813,931
3821913,1120
3822013,1282
3822113,1322
3822213,821
3822313,790
3822413,812
3822513,1046
3822613,1224
3822713,1314
3822813,1386
3822913,898
3823013,729
3823113,817
3823213,987
3823313,1199
3823413,1267
3823513,1434
3823613,896
3823713,693
3823813,813
3823913,963
3824013,1084
3824113,1295
3824213,1421
3824313,729
3824413,716
3824513,890
3824613,1042
3824713,1196
3824813,1285
3824913,1458
3825013,964
3825113,919
3825213,992
3825313,1101
3825413,1168
3825513,1262
3825613,1421
3825713,740
3825813,779
3825913,994
3826013,1045
3826113,1205
3826213,1275
3826313,1499
3826413,735
3826513,891
3826613,1092
3826713,1055
3826813,1121
3826913,1300
3827013,1481
3827113,793
3827213,943
3827313,1062
3827413,1061
3827513,1164
3827613,1326
3827713,1520
3827813,1082
3827913,1042
3828013,1075
3828113,944
3828213,1157
3828313,1302
3828413,1410
3828513,1008
3828613,902
3828713,982
3828813,998
3828913,1257
3829013,1303
3829113,1486
3829213,1072
3829313,1066
3829413,977
3829513,1017
3829613,1226
3829713,1317
3829813,1406
3829913,878
3830013,983
3830113,958
3830213,1104
3830313,1179
3830413,1319
3830513,1470
3830613,863
3830713,834
3830813,836
3830913,983
3831013,1223
3831113,1287
3831213,1495
3831313,903
3831413,896
3831513,812
3831613,943
3831713,1200
3831813,1324
3831913,1540
3832013,829
3832113,852
3832213,843
3832313,906
3832413,1249
3832513,1309
3832613,1428
3832713,1063
3832813,1065
3832913,969
3833013,1159
3833113,1148
3833213,1279
3833313,1433
3833413,924
3833513,1048
3833613,988
3833713,1127
3833813,1174
3833913,1193
3834013,1371
3834113,1131
3834213,1160
3834313,1197
3834413,1145
3834513,1104
3834613,1274
3834713,1426
3834813,801
3834913,910
3835013,951
3835113,1044
3835213,1214
3835313,1270
3835413,1430
3835513,988
3835613,867
3835713,963
3835813,1160
3835913,1149
3836013,1277
3836113,1390
3836213,1074
3836313,1176
3836413,1143
3836513,1130
3836613,1162
3836713,1310
3836813,1467
3836913,879
3837013,759
3837113,951
3837213,994
3837313,1223
3837413,1281
3837513,1368
3837613,1004
3837713,1027
3837813,1004
3837913,1087
3838013,1124
3838113,1199
3838213,1430
3838313,886
3838413,896
3838513,890
3838613,937
3838713,1155
3838813,1279
3838913,1316
3839013,1003
3839113,1033
3839213,996
3839313,848
3839413,1261
3839513,1408
3839613,1447
3839713,786
3839813,814
3839913,979
3840013,1071
3840113,1200
3840213,1304
3840313,1366
3840413,1000
3840513,1082
3840613,1075
3840713,1063
3840813,1153
3840913,1249
3841013,1412
3841113,1132
3841213,1072
3841313,1084
3841413,1036
3841513,1228
3841613,1316
3841713,1478
3841813,1029
3841913,798
3842013,974
3842113,992
3842213,1288
3842313,1390
3842413,1408
3842513,786
3842613,729
3842713,812
3842813,1019
3842913,1161
3843013,1294
3843113,1338
3843213,678
3843313,728
3843413,895
3843513,1016
3843613,1176
3843713,1254
3843813,1408
3843913,1123
3844013,1059
3844113,1105
3844213,1086
3844313,1021
3844413,1374
3844513,1442
3844613,857
3844713,837
3844813,996
3844913,980
3845013,1220
3845113,1341
3845213,1440
3845313,1082
3845413,832
3845513,970
3845613,994
3845713,1150
3845813,1230
3845913,1426
3846013,606
3846113,657
3846213,936
3846313,914
3846413,1153
3846513,1430
3846613,1423
3846713,881
3846813,663
3846913,920
3847013,1117
3847113,1099
3847213,1233
3847313,1613
3847413,929
3847513,1001
3847613,1072
3847713,1148
3847813,1123
3847913,1477
3848013,1439
3848113,738
3848213,959
3848313,994
3848413,987
3848513,1109
3848613,1217
3848713,1422
3848813,849
3848913,1059
3849013,1037
3849113,1079
3849213,1217
3849313,1347
3849413,1427
3849513,780
3849613,913
3849713,905
3849813,1037
3849913,1147
3850013,1303
3850113,1389
3850213,1057
3850313,955
3850413,1134
3850513,1081
3850613,1235
3850713,1362
3850813,1394
3850913,857
3851013,811
3851113,834
3851213,914
3851313,1048
3851413,1499
3851513,1437
3851613,788
3851713,721
3851813,833
3851913,1109
3852013,1050
3852113,1176
3852213,1351
3852313,989
3852413,839
3852513,944
3852613,1091
3852713,1246
3852813,1547
3852913,1340
3853013,777
3853113,827
3853213,800
3853313,1020
3853413,1043
3853513,1405
3853613,1451
3853713,851
3853813,903
3853913,982
3854013,971
3854113,1043
3854213,1377
3854313,1498
3854413,1114
3854513,1063
3854613,996
3854713,1084
3854813,1193
3854913,1315
3855013,1435
3855113,827
3855213,861
3855313,1019
3855413,1118
3855513,1089
3855613,1473
3855713,1283
3855813,972
3855913,1118
3856013,1068
3856113,1105
3856213,1036
3856313,1373
3856413,1453
3856513,660
3856613,769
3856713,996
3856813,1179
3856913,1185
3857013,1294
3857113,1486
3857213,627
3857313,795
3857413,816
3857513,939
3857613,1219
3857713,1304
3857813,1299
3857913,915
3858013,994
3858113,1055
3858213,1013
3858313,1314
3858413,1343
3858513,1558
3858613,747
3858713,889
3858813,1092
3858913,1139
3859013,1162
3859113,1311
3859213,1442
3859313,747
3859413,1001
3859513,955
3859613,918
3859713,1149
3859813,1181
3859913,1285
3860013,982
3860113,962
3860213,900
3860313,993
3860413,1240
3860513,1409
3860613,1518
3860713,938
3860813,1081
3860913,1079
3861013,1043
3861113,1172
3861213,1265
3861313,1343
3861413,935
3861513,1046
3861613,922
3861713,1006
3861813,1187
3861913,1275
3862013,1397
3862113,732
3862213,686
3862313,860
3862413,995
3862513,1211
3862613,1248
3862713,1474
3862813,682
3862913,806
3863013,978
3863113,1103
3863213,1152
3863313,1241
3863413,1452
3863513,716
3863613,717
3863713,778
3863813,970
3863913,1154
3864013,1270
3864113,1490
3864213,853
3864313,757
3864413,848
3864513,1052
3864613,1136
3864713,1300
3864813,1469
3864913,741
3865013,754
3865113,837
3865213,1066
3865313,1254
3865413,1253
3865513,1483
3865613,718
3865713,759
3865813,913
3865913,1121
3866013,1210
3866113,1316
3866213,1378
3866313,962
3866413,1140
3866513,1164
3866613,1145
3866713,1193
3866813,1267
3866913,1370
3867013,1175
3867113,1125
3867213,1181
3867313,1163
3867413,1132
3867513,1227
3867613,1260
3867713,871
3867813,857
3867913,1050
3868013,1041
3868113,1143
3868213,1314
3868313,1362
3868413,1164
3868513,1061
3868613,1008
3868713,1157
3868813,1215
3868913,1265
3869013,1452
3869113,1137
3869213,882
3869313,1012
3869413,1126
3869513,1162
3869613,1293
3869713,1410
3869813,916
3869913,827
3870013,903
3870113,1162
3870213,1173
3870313,1326
3870413,1464
3870513,1059
3870613,1143
3870713,1124
3870813,1136
3870913,1183
3871013,1288
3871113,1442
3871213,1072
3871313,753
3871413,1016
3871513,1023
3871613,1200
3725714,1078
3725814,1106
3725914,1085
3726014,1091
3726114,1242
3726214,1329
3726314,1041
3726414,1039
3726514,992
3726614,1080
3726714,1161
3726814,1202
3726914,1282
3727014,724
3727114,847
3727214,944
3727314,1091
3727414,1092
3727514,1248
3727614,1365
3727714,1016
3727814,1028
3727914,977
3728014,1027
3728114,1163
3728214,1308
3728314,1450
3728414,769
3728514,760
3728614,781
3728714,897
3728814,1238
3728914,1299
3729014,1415
3729114,932
3729214,716
3729314,810
3729414,951
3729514,1203
3729614,1378
3729714,1415
3729814,920
3729914,995
3730014,987
3730114,991
3730214,1179
3730314,1321
3730414,1381
3730514,1031
3730614,1072
3730714,1097
3730814,1100
3730914,1154
3731014,1299
3731114,1428
3731214,988
3731314,1027
3731414,1003
3731514,1068
3731614,1223
3731714,1255
3731814,1491
3731914,911
3732014,811
3732114,888
3732214,1079
3732314,1106
3732414,1298
3732514,1401
3732614,1024
3732714,933
3732814,1004
3732914,997
3733014,1223
3733114,1316
3733214,1454
3733314,1023
3733414,1041
3733514,1020
3733614,1036
3733714,1197
3733814,1274
3733914,1389
3734014,820
3734114,909
3734214,1013
3734314,1006
3734414,1118
3734514,1198
3734614,1308
3734714,1009
3734814,935
3734914,845
3735014,921
3735114,1198
3735214,1228
3735314,1234
3735414,942
3735514,1036
3735614,1083
3735714,1019
3735814,1008
3735914,1175
3736014,1285
3736114,885
3736214,951
3736314,1024
3736414,1039
3736514,1239
3736614,1261
3736714,1409
3736814,1045
3736914,1022
3737014,908
3737114,1062
3737214,1197
3737314,1309
3737414,1461
3737514,805
3737614,749
3737714,809
3737814,960
3737914,1196
3738014,1214
3738114,1391
3738214,758
3738314,726
3738414,1024
3738514,1080
3738614,1164
3738714,1246
3738814,1240
3738914,1039
3739014,1074
3739114,978
3739214,1040
3739314,1171
3739414,1445
3739514,1441
3739614,801
3739714,760
3739814,824
3739914,991
3740014,1222
3740114,1355
3740214,1509
3740314,756
3740414,981
3740514,896
3740614,998
3740714,1106
3740814,1179
3740914,1259
3741014,742
3741114,973
3741214,976
3741314,1043
3741414,1172
3741514,1325
3741614,1377
3741714,955
3741814,806
3741914,849
3742014,996
3742114,1153
3742214,1316
3742314,1424
3742414,1087
3742514,984
3742614,758
3742714,956
3742814,1176
3742914,1312
3743014,1434
3743114,1094
3743214,1035
3743314,957
3743414,1114
3743514,1173
3743614,1332
3743714,1376
3743814,1122
3743914,965
3744014,951
3744114,997
3744214,1155
3744314,1312
3744414,1513
3744514,1004
3744614,1107
3744714,1021
3744814,1098
3744914,1152
3745014,1295
3745114,1287
3745214,981
3745314,1101
3745414,1013
3745514,1109
3745614,1119
3745714,1198
3745814,1324
3745914,1035
3746014,986
3746114,876
3746214,978
3746314,1147
3746414,1349
3746514,1281
3746614,949
3746714,1057
3746814,1045
3746914,1073
3747014,1129
3747114,1300
3747214,1438
3747314,759
3747414,1050
3747514,1005
3747614,1032
3747714,1111
3747814,1204
3747914,1450
3748014,729
3748114,746
3748214,932
3748314,962
3748414,1105
3748514,1330
3748614,1460
3748714,774
3748814,942
3748914,998
3749014,1094
3749114,1109
3749214,1336
3749314,1404
3749414,987
3749514,878
3749614,1040
3749714,1078
3749814,1152
3749914,1202
3750014,1353
3750114,1071
3750214,953
3750314,1038
3750414,982
3750514,1174
3750614,1325
3750714,1422
3750814,930
3750914,1100
3751014,1057
3751114,1058
3751214,1052
3751314,1272
3751414,1402
3751514,1084
3751614,1021
3751714,1002
3751814,1016
3751914,1177
3752014,1265
3752114,1250
3752214,792
3752314,977
3752414,1065
3752514,1058
3752614,1105
3752714,1325
3752814,1375
3752914,1108
3753014,1087
3753114,1106
3753214,1091
3753314,1141
3753414,1249
3753514,1289
3753614,989
3753714,772
3753814,987
3753914,935
3754014,1161
3754114,1297
3754214,1416
3754314,1028
3754414,1007
3754514,1120
3754614,1061
3754714,1176
3754814,1294
3754914,1414
3755014,721
3755114,772
3755214,825
3755314,1031
3755414,1048
3755514,1374
3755614,1452
3755714,1046
3755814,1037
3755914,953
3756014,1044
3756114,1184
3756214,1243
3756314,1400
3756414,932
3756514,973
3756614,982
3756714,1030
3756814,1114
3756914,1304
3757014,1488
3757114,1024
3757214,1095
3757314,973
3757414,1057
3757514,1234
3757614,1325
3757714,1468
3757814,957
3757914,945
3758014,1003
3758114,1048
3758214,1217
3758314,1319
3758414,1450
3758514,1121
3758614,999
3758714,980
3758814,973
3758914,1154
3759014,1262
3759114,1295
3759214,938
3759314,1085
3759414,942
3759514,947
3759614,1052
3759714,1299
3759814,1421
3759914,994
3760014,928
3760114,976
3760214,975
3760314,1180
3760414,1254
3760514,1395
3760614,988
3760714,953
3760814,956
3760914,997
3761014,1205
3761114,1289
3761214,1429
3761314,1099
3761414,1039
3761514,1010
3761614,1110
3761714,1087
3761814,1300
3761914,1416
3762014,1128
3762114,1138
3762214,1076
3762314,1057
3762414,1156
3762514,1342
3762614,1411
3762714,1036
3762814,1010
3762914,1010
3763014,997
3763114,1080
3763214,1352
3763314,1495
3763414,713
3763514,861
3763614,787
3763714,951
3763814,1240
3763914,1397
3764014,1401
3764114,858
3764214,840
3764314,797
3764414,976
3764514,1187
3764614,1348
3764714,1396
3764814,1052
3764914,1056
3765014,1103
3765114,1112
3765214,1162
3765314,1264
3765414,1327
3765514,1076
3765614,1053
3765714,1012
3765814,955
3765914,1104
3766014,1220
3766114,1485
3766214,787
3766314,808
3766414,808
3766514,1113
3766614,1205
3766714,1294
3766814,1428
3766914,770
3767014,816
3767114,869
3767214,866
3767314,1274
3767414,1351
3767514,1439
3767614,789
3767714,812
3767814,812
3767914,927
3768014,1122
3768114,1209
3768214,1337
3768314,888
3768414,747
3768514,888
3768614,935
3768714,1230
3768814,1331
3768914,1494
3769014,803
3769114,790
3769214,785
3769314,976
3769414,1008
3769514,1317
3769614,1437
3769714,912
3769814,936
3769914,830
3770014,912
3770114,1221
3770214,1379
3770314,1642
3770414,729
3770514,729
3770614,819
3770714,1104
3770814,1271
3770914,1251
3771014,1503
3771114,810
3771214,813
3771314,803
3771414,984
3771514,1177
3771614,1227
3771714,1360
3771814,916
3771914,807
3772014,830
3772114,1004
3772214,1195
3772314,1316
3772414,1398
3772514,896
3772614,1084
3772714,1071
3772814,1024
3772914,1162
3773014,1296
3773114,1351
3773214,840
3773314,1007
3773414,1047
3773514,1099
3773614,1168
3773714,1206
3773814,1242
3773914,897
3774014,1090
3774114,976
3774214,926
3774314,1100
3774414,1351
3774514,1438
3774614,823
3774714,701
3774814,809
3774914,1061
3775014,1153
3775114,1285
3775214,1413
3775314,1080
3775414,1037
3775514,1020
3775614,1033
3775714,1083
3775814,1243
3775914,1373
3776014,884
3776114,855
3776214,942
3776314,1012
3776414,1058
3776514,1415
3776614,1340
3776714,989
3776814,980
3776914,850
3777014,927
3777114,1123
3777214,1188
3777314,1351
3777414,984
3777514,988
3777614,920
3777714,954
3777814,1227
3777914,1222
3778014,1380
3778114,823
3778214,942
3778314,1005
3778414,1025
3778514,1139
3778614,1311
3778714,1401
3778814,1099
3778914,811
3779014,842
3779114,922
3779214,1177
3779314,1309
3779414,1405
3779514,1107
3779614,1059
3779714,988
3779814,985
3779914,1104
3780014,1267
3780114,1308
3780214,1071
3780314,1000
3780414,961
3780514,1061
3780614,1146
3780714,1302
3780814,1489
3780914,791
3781014,795
3781114,916
3781214,939
3781314,1112
3781414,1201
3781514,1339
3781614,830
3781714,920
3781814,890
3781914,913
3782014,1135
3782114,1244
3782214,1412
3782314,779
3782414,726
3782514,818
3782614,1065
3782714,1229
3782814,1240
3782914,1449
3783014,1043
3783114,1111
3783214,1090
3783314,1099
3783414,1184
3783514,1337
3783614,1440
3783714,957
3783814,703
3783914,960
3784014,1077
3784114,1055
3784214,1316
3784314,1345
3784414,1045
3784514,1019
3784614,994
3784714,970
3784814,1140
3784914,1312
3785014,1436
3785114,1035
3785214,975
3785314,943
3785414,999
3785514,1223
3785614,1348
3785714,1523
3785814,783
3785914,719
3786014,825
3786114,957
3786214,1166
3786314,1312
3786414,1325
3786514,1035
3786614,1035
3786714,909
3786814,995
3786914,1243
3787014,1302
3787114,1431
3787214,780
3787314,782
3787414,938
3787514,968
3787614,1073
3787714,1326
3787814,1329
3787914,1086
3788014,1023
3788114,1047
3788214,974
3788314,1118
3788414,1203
3788514,1441
3788614,1003
3788714,906
3788814,863
3788914,1066
3789014,1153
3789114,1358
3789214,1479
3789314,734
3789414,745
